MR1;MR2;MR8;MR3;MR4;MR5;MR6;MR7;MR9;MR1;MR2;MR3;MR5;MR4;MR6;MR7;MR2;MR1;MR3;MR4;MR9;MR7;MR8;MR6;MR5;MR1;MR5;MR2;MR3;MR4;MR7;MR6;J.29.1
-0.581660954410935;0.515694984846831;-0.444901960816206;-246.057.258.848.606;0.450123768240525;-0.653581378819022;120.496.100.951.239;-128.517.754.370.996;0.605101609301424;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.0822213701671694;0.148586136100557;128.483.169.781.358;-0.313418906175026;-0.885076533481409;0.230641517072731;0.172802278103528;-0.652168867886118;0.249379064011971;0.389225147153018;0.520158584995439;-0.335150717281908;-0.120747537092757;-0.122900495600761;0.53790202513039;0.378995809683123;700
-0.927853037106828;0.20429078549405;-0.0282241379857328;-221.713.054.353.402;0.279567688468955;112.049.101.492.288;112.254.462.712.781;-0.672389119248937;0.274906113699991;0.322417681247335;0.0154690155281351;-0.780125755059305;0.319508132453151;0.669617989636976;0.514416111325585;-0.46151785043512;0.059991617354155;0.384819120866113;0.701031169911861;-0.243953314920516;-100.656.860.623;0.870141276773063;0.213875568967983;-0.676736647968621;-0.0835520792475133;0.272703585403053;1.081.441.876.133;-0.751387005644722;-0.122306959008826;-0.340981059317794;197.320.686.896.261;-118.495.803.431.951;800
-0.79074681666269;0.227456711293303;-0.141745783084559;0.167133440313814;-0.049728386769209;-0.526878238178163;-0.919548000237691;-0.817551958036482;185.121.140.358.103;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.0622643321335348;0.0548526493173975;0.670742504540325;-0.381496178516225;-0.827215373729014;-142.201.440.803.497;0.164337729323306;-0.494355894295088;-0.328210017589512;0.386869616727594;0.681481825555838;-0.663848762760137;-0.1493966904254;-0.264043107205074;0.449731833976157;0.630622341972543;1700
-0.877390345755481;0.217519937788081;-0.420994303751754;-236.270.352.498.251;0.175638733820947;131.240.886.692.891;112.683.470.670.799;-0.587266268832203;0.491089873125174;0.252510317923116;-0.0530578786011524;-0.746575348745807;0.330822590452841;0.682942481007167;0.62727031286651;0.175535928810669;0.244208516326424;-0.0688400667163551;0.433405436906609;0.302402053610039;-0.0614070819659631;0.366995464253365;0.471670878495825;-0.581171709716985;-0.177853609708288;0.167393755745056;112.895.161.588.008;-0.594749463157963;-0.14741393137614;-0.419409204231532;112.293.386.885.418;-114.525.512.412.413;1500
-0.595474610723079;0.100469571522987;-116.778.211.466.105;-223.680.697.455.661;-27.533.876.542.319;-0.494651790443542;-139.093.545.310.309;-0.302381399326946;0.95622897688664;0.252510317923116;-0.0530578786011524;-0.746575348745807;0.330822590452841;0.682942481007167;0.62727031286651;0.175535928810669;0.0940497465557149;0.212745022844163;0.943592164671042;-0.197525338354731;-101.700.340.830.731;0.705485303981998;0.14281426691021;-0.49449776755253;-0.240073375386608;0.308030951581598;0.445687972282787;-0.57121282830944;-0.116531308244924;-0.176973074138951;-0.0378905682526462;0.478949382977024;800
-0.868818205241036;0.131001817240006;-0.0632499664609032;-0.160729933644796;-0.0796676003680765;-0.656486854562978;-0.820531910698825;-0.924226796298935;0.691285443794572;0.248538012193803;0.354429902012875;-0.761544789245085;0.632708421847627;-150.666.574.216.119;0.539203184466771;0.44510341812498;0.139258454806618;0.259573050697027;106.242.664.975.577;-0.234266726870579;-0.999292299600026;0.12693390788929;-0.0603395690167941;-0.382644899928958;-0.106302547823071;0.326102584739176;0.840093164727958;-0.707145511078918;-0.125347811973016;-0.361013464022056;190.217.437.834.305;-0.158457445243689;1000
-0.883886940518332;0.47891553095123;-0.33576271667322;-223.984.553.984.195;0.2578924219138;-0.654717723582531;108.226.665.061.154;-0.417652221173336;121.031.323.972.801;0.278305573210394;0.80118820502149;-0.746685582377438;-140.280.726.265.916;-133.747.686.265.591;-160.033.812.932.526;0.239148632179851;0.0530879454501007;-0.0825339829751337;0.0359106516993959;0.0631382711771764;-0.0925519556388258;-217.541.170.703.198;0.350753570714583;-0.450074857093008;-0.631081913659563;0.226162012094749;111.664.240.038.125;-0.58955798950149;-0.154298857163365;-0.46308839855295;166.440.862.805.178;-10.215.476.867.238;1100
-0.907713469291375;0.295458554301018;-0.0288100585391641;-218.369.087.245.744;0.354306517817357;114.171.303.433.978;116.071.751.359.265;-0.677506504513501;0.703885503647672;0.181398492014659;0.707315595278613;-0.904239753670041;-141.219.331.471.093;-133.985.918.802.256;0.41907819172878;0.0266600853412287;0.0256056904015791;0.191716797524824;-0.055778522174631;-0.261485271135701;-0.915624243721032;-147.723.340.367.685;0.386951364771462;-0.538926761516911;-0.732419808576777;0.312831280328559;127.069.757.648.175;-0.223824622831876;-0.089496751429397;0.437781421666513;0.898466948053265;-0.621815060946697;1500
-0.84921014598768;0.161920367109289;-0.00325161430807971;0.366425013868675;-0.136838524837595;-0.584041627093823;-102.421.306.609.654;-0.876116969013033;148.654.668.879.216;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.215488749863727;0.361192585646542;117.258.345.557.918;149.013.737.735.881;-0.67573366219115;-169.097.382.714.509;-0.179571633200481;184.804.295.487.077;0.445075044652852;0.27277129253196;0.942992246582417;-0.149824688736932;-0.143152499821391;-0.309618389624245;0.380850475914255;0.416877496597087;1100
-0.897794472278439;0.327251334345692;-0.199042475334232;-227.922.913.287.167;0.38144586238247;121.596.819.927.533;0.954778605429561;-0.960769962381638;124.503.826.059.075;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.104546713101587;0.3811588835182;0.994028391874303;-0.23567971127626;0.0153193808715351;0.371870675343829;0.155990195238582;-0.279935643489742;-0.292237165417106;0.302272875058474;0.941091280327716;-0.12983618719702;-0.153623182335315;-0.168654136730348;0.0631862751630354;0.411081135013064;800
-0.731866271836447;-0.119814278361162;-0.0168962982045237;119.703.653.625.426;-0.19694007044037;-0.48123235694084;-135.083.980.497.007;-115.368.274.263.054;118.731.357.849.813;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.08792493309458;0.262765317045424;116.731.155.095.219;-0.283219124248805;-0.897748422133448;-0.198580147315949;-0.00641169263595637;-0.265401213183843;-0.618186025406752;0.423540379677564;0.410292216778958;-0.357549264940988;-0.11663802057037;-0.253230728487943;0.667769025463035;0.786158666630204;2000
-0.868367695632418;0.450351261837521;-0.378980109579002;-224.233.851.786.954;0.250638462489292;-0.663007274628638;10.554.615.183.581;-0.496295195011382;116.723.805.843.708;0.252510317923116;-0.0530578786011524;-0.746575348745807;0.330822590452841;0.682942481007167;0.62727031286651;0.175535928810669;0.0761961577347644;0.180138456920226;116.300.682.882.433;-0.610320958606838;0.145909666409653;-0.531808720065985;0.353589717256199;-0.221319917955242;0.136598408524928;0.207048478432969;156.870.356.056.447;-0.645229883595398;-0.168924299110472;-0.377510853656039;108.314.036.613.763;0.107500795849113;2500
-11.257.664.692.857;-0.131995269357648;0.511926703877555;0.647858688629758;0.0612078408875111;118.466.870.216.001;-107.487.913.730.586;-0.76463274620112;265.149.877.804.472;-0.0179828673520407;0.733573466086501;-0.793862978574604;-142.742.044.831.418;-123.638.176.613.935;0.898139797756041;11.472.884.031.999;0.0872040548023154;-0.146806475131259;10.116.564.907.576;-0.184610711868523;-0.978933208575263;-0.788038386944867;0.185927577238231;-0.453691242609139;-0.320204838443772;-0.0528346971938335;0.345179292126444;-0.560833855675678;-0.0793651184235712;-0.826034048544016;0.64499306016386;157.872.936.954.387;2300
-0.913846380285963;0.217660403110668;-0.0501894305658427;0.140115053189569;-0.0480363836344919;131.340.813.657.122;-0.764156739350138;-0.848045617225652;202.333.401.462.626;0.161352098262451;-0.014680384790994;-0.709559931729673;0.260137874971021;0.705504036977109;0.696311701816708;134.109.805.912.566;0.136038325243388;-0.16697568721296;0.590826247499362;214.035.793.630.016;-121.602.580.225.709;-138.798.910.880.423;-0.162011573822869;-0.637978291002467;-0.026932179994787;0.319051372532025;0.749845556271446;-0.435918627103612;-0.096966102021035;-0.296670325568317;148.591.402.212.001;-0.0749311212337816;1000
